id,Transcript,QX1410,transcript_CTROP,structure
OG0003174,1,1,1,one:one:one
OG0003176,1,1,1,one:one:one
OG0003177,1,1,1,one:one:one
OG0003178,1,1,1,one:one:one
OG0003179,1,1,1,one:one:one
OG0003180,1,1,1,one:one:one
OG0003181,1,1,1,one:one:one
OG0003182,1,1,1,one:one:one
OG0003183,1,1,1,one:one:one
OG0003184,1,1,1,one:one:one
OG0003185,1,1,1,one:one:one
OG0003186,1,1,1,one:one:one
OG0003187,1,1,1,one:one:one
OG0003188,1,1,1,one:one:one
OG0003189,1,1,1,one:one:one
OG0003190,1,1,1,one:one:one
OG0003191,1,1,1,one:one:one
OG0003192,1,1,1,one:one:one
OG0003193,1,1,1,one:one:one
OG0003194,1,1,1,one:one:one
OG0003195,1,1,1,one:one:one
OG0003196,1,1,1,one:one:one
OG0003197,1,1,1,one:one:one
OG0003198,1,1,1,one:one:one
OG0003199,1,1,1,one:one:one
OG0003200,1,1,1,one:one:one
OG0003201,1,1,1,one:one:one
OG0003202,1,1,1,one:one:one
OG0003203,1,1,1,one:one:one
OG0003204,1,1,1,one:one:one
OG0003205,1,1,1,one:one:one
OG0003207,1,1,1,one:one:one
OG0003208,1,1,1,one:one:one
OG0003209,1,1,1,one:one:one
OG0003210,1,1,1,one:one:one
OG0003211,1,1,1,one:one:one
OG0003212,1,1,1,one:one:one
OG0003213,1,1,1,one:one:one
OG0003214,1,1,1,one:one:one
OG0003215,1,1,1,one:one:one
OG0003216,1,1,1,one:one:one
OG0003217,1,1,1,one:one:one
OG0003218,1,1,1,one:one:one
OG0003219,1,1,1,one:one:one
OG0003220,1,1,1,one:one:one
OG0003221,1,1,1,one:one:one
OG0003222,1,1,1,one:one:one
OG0003223,1,1,1,one:one:one
OG0003224,1,1,1,one:one:one
OG0003225,1,1,1,one:one:one
OG0003226,1,1,1,one:one:one
OG0003227,1,1,1,one:one:one
OG0003228,1,1,1,one:one:one
OG0003229,1,1,1,one:one:one
OG0003230,1,1,1,one:one:one
OG0003231,1,1,1,one:one:one
OG0003232,1,1,1,one:one:one
OG0003233,1,1,1,one:one:one
OG0003234,1,1,1,one:one:one
OG0003235,1,1,1,one:one:one
OG0003236,1,1,1,one:one:one
OG0003237,1,1,1,one:one:one
OG0003238,1,1,1,one:one:one
OG0003239,1,1,1,one:one:one
OG0003240,1,1,1,one:one:one
OG0003241,1,1,1,one:one:one
OG0003242,1,1,1,one:one:one
OG0003243,1,1,1,one:one:one
OG0003244,1,1,1,one:one:one
OG0003245,1,1,1,one:one:one
OG0003246,1,1,1,one:one:one
OG0003247,1,1,1,one:one:one
OG0003248,1,1,1,one:one:one
OG0003250,1,1,1,one:one:one
OG0003251,1,1,1,one:one:one
OG0003252,1,1,1,one:one:one
OG0003253,1,1,1,one:one:one
OG0003254,1,1,1,one:one:one
OG0003255,1,1,1,one:one:one
OG0003257,1,1,1,one:one:one
OG0003258,1,1,1,one:one:one
OG0003259,1,1,1,one:one:one
OG0003260,1,1,1,one:one:one
OG0003261,1,1,1,one:one:one
OG0003262,1,1,1,one:one:one
OG0003263,1,1,1,one:one:one
OG0003264,1,1,1,one:one:one
OG0003265,1,1,1,one:one:one
OG0003266,1,1,1,one:one:one
OG0003267,1,1,1,one:one:one
OG0003268,1,1,1,one:one:one
OG0003269,1,1,1,one:one:one
OG0003270,1,1,1,one:one:one
OG0003271,1,1,1,one:one:one
OG0003272,1,1,1,one:one:one
OG0003273,1,1,1,one:one:one
OG0003274,1,1,1,one:one:one
OG0003275,1,1,1,one:one:one
OG0003276,1,1,1,one:one:one
OG0003277,1,1,1,one:one:one
OG0003278,1,1,1,one:one:one
OG0003279,1,1,1,one:one:one
OG0003280,1,1,1,one:one:one
OG0003281,1,1,1,one:one:one
OG0003282,1,1,1,one:one:one
OG0003283,1,1,1,one:one:one
OG0003284,1,1,1,one:one:one
OG0003285,1,1,1,one:one:one
OG0003286,1,1,1,one:one:one
OG0003287,1,1,1,one:one:one
OG0003288,1,1,1,one:one:one
OG0003289,1,1,1,one:one:one
OG0003290,1,1,1,one:one:one
OG0003291,1,1,1,one:one:one
OG0003292,1,1,1,one:one:one
OG0003293,1,1,1,one:one:one
OG0003294,1,1,1,one:one:one
OG0003295,1,1,1,one:one:one
OG0003296,1,1,1,one:one:one
OG0003297,1,1,1,one:one:one
OG0003298,1,1,1,one:one:one
OG0003299,1,1,1,one:one:one
OG0003302,1,1,1,one:one:one
OG0003304,1,1,1,one:one:one
OG0003305,1,1,1,one:one:one
OG0003306,1,1,1,one:one:one
OG0003307,1,1,1,one:one:one
OG0003308,1,1,1,one:one:one
OG0003309,1,1,1,one:one:one
OG0003310,1,1,1,one:one:one
OG0003311,1,1,1,one:one:one
OG0003312,1,1,1,one:one:one
OG0003313,1,1,1,one:one:one
OG0003314,1,1,1,one:one:one
OG0003315,1,1,1,one:one:one
OG0003316,1,1,1,one:one:one
OG0003317,1,1,1,one:one:one
OG0003318,1,1,1,one:one:one
OG0003319,1,1,1,one:one:one
OG0003320,1,1,1,one:one:one
OG0003321,1,1,1,one:one:one
OG0003322,1,1,1,one:one:one
OG0003323,1,1,1,one:one:one
OG0003324,1,1,1,one:one:one
OG0003325,1,1,1,one:one:one
OG0003326,1,1,1,one:one:one
OG0003327,1,1,1,one:one:one
OG0003328,1,1,1,one:one:one
OG0003329,1,1,1,one:one:one
OG0003330,1,1,1,one:one:one
OG0003331,1,1,1,one:one:one
OG0003332,1,1,1,one:one:one
OG0003333,1,1,1,one:one:one
OG0003334,1,1,1,one:one:one
OG0003335,1,1,1,one:one:one
OG0003336,1,1,1,one:one:one
OG0003337,1,1,1,one:one:one
OG0003338,1,1,1,one:one:one
OG0003339,1,1,1,one:one:one
OG0003340,1,1,1,one:one:one
OG0003341,1,1,1,one:one:one
OG0003342,1,1,1,one:one:one
OG0003343,1,1,1,one:one:one
OG0003344,1,1,1,one:one:one
OG0003346,1,1,1,one:one:one
OG0003347,1,1,1,one:one:one
OG0003348,1,1,1,one:one:one
OG0003349,1,1,1,one:one:one
OG0003350,1,1,1,one:one:one
OG0003351,1,1,1,one:one:one
OG0003352,1,1,1,one:one:one
OG0003353,1,1,1,one:one:one
OG0003354,1,1,1,one:one:one
OG0003356,1,1,1,one:one:one
OG0003357,1,1,1,one:one:one
OG0003359,1,1,1,one:one:one
OG0003360,1,1,1,one:one:one
OG0003362,1,1,1,one:one:one
OG0003363,1,1,1,one:one:one
OG0003364,1,1,1,one:one:one
OG0003365,1,1,1,one:one:one
OG0003366,1,1,1,one:one:one
OG0003367,1,1,1,one:one:one
OG0003368,1,1,1,one:one:one
OG0003369,1,1,1,one:one:one
OG0003370,1,1,1,one:one:one
OG0003371,1,1,1,one:one:one
OG0003372,1,1,1,one:one:one
OG0003373,1,1,1,one:one:one
OG0003374,1,1,1,one:one:one
OG0003375,1,1,1,one:one:one
OG0003376,1,1,1,one:one:one
OG0003377,1,1,1,one:one:one
OG0003378,1,1,1,one:one:one
OG0003379,1,1,1,one:one:one
OG0003380,1,1,1,one:one:one
OG0003381,1,1,1,one:one:one
OG0003382,1,1,1,one:one:one
OG0003383,1,1,1,one:one:one
OG0003384,1,1,1,one:one:one
OG0003385,1,1,1,one:one:one
OG0003386,1,1,1,one:one:one
OG0003389,1,1,1,one:one:one
OG0003390,1,1,1,one:one:one
OG0003391,1,1,1,one:one:one
OG0003392,1,1,1,one:one:one
OG0003393,1,1,1,one:one:one
OG0003394,1,1,1,one:one:one
OG0003395,1,1,1,one:one:one
OG0003396,1,1,1,one:one:one
OG0003400,1,1,1,one:one:one
OG0003402,1,1,1,one:one:one
OG0003403,1,1,1,one:one:one
OG0003404,1,1,1,one:one:one
OG0003405,1,1,1,one:one:one
OG0003406,1,1,1,one:one:one
OG0003407,1,1,1,one:one:one
OG0003408,1,1,1,one:one:one
OG0003409,1,1,1,one:one:one
OG0003410,1,1,1,one:one:one
OG0003412,1,1,1,one:one:one
OG0003413,1,1,1,one:one:one
OG0003415,1,1,1,one:one:one
OG0003417,1,1,1,one:one:one
OG0003418,1,1,1,one:one:one
OG0003419,1,1,1,one:one:one
OG0003420,1,1,1,one:one:one
OG0003421,1,1,1,one:one:one
OG0003423,1,1,1,one:one:one
OG0003424,1,1,1,one:one:one
OG0003425,1,1,1,one:one:one
OG0003426,1,1,1,one:one:one
OG0003427,1,1,1,one:one:one
OG0003428,1,1,1,one:one:one
OG0003430,1,1,1,one:one:one
OG0003431,1,1,1,one:one:one
OG0003432,1,1,1,one:one:one
OG0003433,1,1,1,one:one:one
OG0003435,1,1,1,one:one:one
OG0003439,1,1,1,one:one:one
OG0003440,1,1,1,one:one:one
OG0003441,1,1,1,one:one:one
OG0003444,1,1,1,one:one:one
OG0003445,1,1,1,one:one:one
OG0003446,1,1,1,one:one:one
OG0003447,1,1,1,one:one:one
OG0003448,1,1,1,one:one:one
OG0003449,1,1,1,one:one:one
OG0003450,1,1,1,one:one:one
OG0003451,1,1,1,one:one:one
OG0003452,1,1,1,one:one:one
OG0003453,1,1,1,one:one:one
OG0003454,1,1,1,one:one:one
OG0003455,1,1,1,one:one:one
OG0003456,1,1,1,one:one:one
OG0003457,1,1,1,one:one:one
OG0003458,1,1,1,one:one:one
OG0003459,1,1,1,one:one:one
OG0003460,1,1,1,one:one:one
OG0003461,1,1,1,one:one:one
OG0003462,1,1,1,one:one:one
OG0003463,1,1,1,one:one:one
OG0003464,1,1,1,one:one:one
OG0003465,1,1,1,one:one:one
OG0003466,1,1,1,one:one:one
OG0003467,1,1,1,one:one:one
OG0003468,1,1,1,one:one:one
OG0003469,1,1,1,one:one:one
OG0003470,1,1,1,one:one:one
OG0003471,1,1,1,one:one:one
OG0003472,1,1,1,one:one:one
OG0003473,1,1,1,one:one:one
OG0003475,1,1,1,one:one:one
OG0003476,1,1,1,one:one:one
OG0003478,1,1,1,one:one:one
OG0003479,1,1,1,one:one:one
OG0003480,1,1,1,one:one:one
OG0003481,1,1,1,one:one:one
OG0003482,1,1,1,one:one:one
OG0003483,1,1,1,one:one:one
OG0003484,1,1,1,one:one:one
OG0003485,1,1,1,one:one:one
OG0003486,1,1,1,one:one:one
OG0003487,1,1,1,one:one:one
OG0003488,1,1,1,one:one:one
OG0003489,1,1,1,one:one:one
OG0003490,1,1,1,one:one:one
OG0003491,1,1,1,one:one:one
OG0003492,1,1,1,one:one:one
OG0003494,1,1,1,one:one:one
OG0003495,1,1,1,one:one:one
OG0003496,1,1,1,one:one:one
OG0003498,1,1,1,one:one:one
OG0003499,1,1,1,one:one:one
OG0003501,1,1,1,one:one:one
OG0003502,1,1,1,one:one:one
OG0003503,1,1,1,one:one:one
OG0003505,1,1,1,one:one:one
OG0003506,1,1,1,one:one:one
OG0003507,1,1,1,one:one:one
OG0003508,1,1,1,one:one:one
OG0003509,1,1,1,one:one:one
OG0003512,1,1,1,one:one:one
OG0003513,1,1,1,one:one:one
OG0003514,1,1,1,one:one:one
OG0003515,1,1,1,one:one:one
OG0003516,1,1,1,one:one:one
OG0003517,1,1,1,one:one:one
OG0003518,1,1,1,one:one:one
OG0003519,1,1,1,one:one:one
OG0003520,1,1,1,one:one:one
OG0003521,1,1,1,one:one:one
OG0003522,1,1,1,one:one:one
OG0003523,1,1,1,one:one:one
OG0003524,1,1,1,one:one:one
OG0003525,1,1,1,one:one:one
OG0003526,1,1,1,one:one:one
OG0003527,1,1,1,one:one:one
OG0003528,1,1,1,one:one:one
OG0003529,1,1,1,one:one:one
OG0003530,1,1,1,one:one:one
OG0003531,1,1,1,one:one:one
OG0003532,1,1,1,one:one:one
OG0003533,1,1,1,one:one:one
OG0003534,1,1,1,one:one:one
OG0003536,1,1,1,one:one:one
OG0003538,1,1,1,one:one:one
OG0003539,1,1,1,one:one:one
OG0003540,1,1,1,one:one:one
OG0003541,1,1,1,one:one:one
OG0003542,1,1,1,one:one:one
OG0003543,1,1,1,one:one:one
OG0003545,1,1,1,one:one:one
OG0003546,1,1,1,one:one:one
OG0003547,1,1,1,one:one:one
OG0003548,1,1,1,one:one:one
OG0003549,1,1,1,one:one:one
OG0003550,1,1,1,one:one:one
OG0003551,1,1,1,one:one:one
OG0003552,1,1,1,one:one:one
OG0003553,1,1,1,one:one:one
OG0003554,1,1,1,one:one:one
OG0003555,1,1,1,one:one:one
OG0003556,1,1,1,one:one:one
OG0003557,1,1,1,one:one:one
OG0003558,1,1,1,one:one:one
OG0003559,1,1,1,one:one:one
OG0003560,1,1,1,one:one:one
OG0003561,1,1,1,one:one:one
OG0003562,1,1,1,one:one:one
OG0003563,1,1,1,one:one:one
OG0003564,1,1,1,one:one:one
OG0003565,1,1,1,one:one:one
OG0003566,1,1,1,one:one:one
OG0003567,1,1,1,one:one:one
OG0003568,1,1,1,one:one:one
OG0003569,1,1,1,one:one:one
OG0003570,1,1,1,one:one:one
OG0003571,1,1,1,one:one:one
OG0003572,1,1,1,one:one:one
OG0003573,1,1,1,one:one:one
OG0003574,1,1,1,one:one:one
OG0003575,1,1,1,one:one:one
OG0003576,1,1,1,one:one:one
OG0003577,1,1,1,one:one:one
OG0003578,1,1,1,one:one:one
OG0003579,1,1,1,one:one:one
OG0003580,1,1,1,one:one:one
OG0003581,1,1,1,one:one:one
OG0003582,1,1,1,one:one:one
OG0003583,1,1,1,one:one:one
OG0003584,1,1,1,one:one:one
OG0003585,1,1,1,one:one:one
OG0003586,1,1,1,one:one:one
OG0003587,1,1,1,one:one:one
OG0003588,1,1,1,one:one:one
OG0003589,1,1,1,one:one:one
OG0003590,1,1,1,one:one:one
OG0003591,1,1,1,one:one:one
OG0003592,1,1,1,one:one:one
OG0003593,1,1,1,one:one:one
OG0003594,1,1,1,one:one:one
OG0003595,1,1,1,one:one:one
OG0003596,1,1,1,one:one:one
OG0003597,1,1,1,one:one:one
OG0003598,1,1,1,one:one:one
OG0003599,1,1,1,one:one:one
OG0003600,1,1,1,one:one:one
OG0003601,1,1,1,one:one:one
OG0003602,1,1,1,one:one:one
OG0003603,1,1,1,one:one:one
OG0003605,1,1,1,one:one:one
OG0003606,1,1,1,one:one:one
OG0003607,1,1,1,one:one:one
OG0003608,1,1,1,one:one:one
OG0003609,1,1,1,one:one:one
OG0003610,1,1,1,one:one:one
OG0003611,1,1,1,one:one:one
OG0003612,1,1,1,one:one:one
OG0003613,1,1,1,one:one:one
OG0003614,1,1,1,one:one:one
OG0003615,1,1,1,one:one:one
OG0003616,1,1,1,one:one:one
OG0003617,1,1,1,one:one:one
OG0003618,1,1,1,one:one:one
OG0003619,1,1,1,one:one:one
OG0003620,1,1,1,one:one:one
OG0003621,1,1,1,one:one:one
OG0003622,1,1,1,one:one:one
OG0003623,1,1,1,one:one:one
OG0003624,1,1,1,one:one:one
OG0003625,1,1,1,one:one:one
OG0003626,1,1,1,one:one:one
OG0003627,1,1,1,one:one:one
OG0003628,1,1,1,one:one:one
OG0003629,1,1,1,one:one:one
OG0003630,1,1,1,one:one:one
OG0003631,1,1,1,one:one:one
OG0003632,1,1,1,one:one:one
OG0003633,1,1,1,one:one:one
OG0003634,1,1,1,one:one:one
OG0003635,1,1,1,one:one:one
OG0003636,1,1,1,one:one:one
OG0003637,1,1,1,one:one:one
OG0003638,1,1,1,one:one:one
OG0003639,1,1,1,one:one:one
OG0003640,1,1,1,one:one:one
OG0003641,1,1,1,one:one:one
OG0003642,1,1,1,one:one:one
OG0003643,1,1,1,one:one:one
OG0003644,1,1,1,one:one:one
OG0003645,1,1,1,one:one:one
OG0003646,1,1,1,one:one:one
OG0003647,1,1,1,one:one:one
OG0003648,1,1,1,one:one:one
OG0003649,1,1,1,one:one:one
OG0003650,1,1,1,one:one:one
OG0003651,1,1,1,one:one:one
OG0003652,1,1,1,one:one:one
OG0003653,1,1,1,one:one:one
OG0003654,1,1,1,one:one:one
OG0003655,1,1,1,one:one:one
OG0003656,1,1,1,one:one:one
OG0003657,1,1,1,one:one:one
OG0003658,1,1,1,one:one:one
OG0003659,1,1,1,one:one:one
OG0003661,1,1,1,one:one:one
OG0003662,1,1,1,one:one:one
OG0003663,1,1,1,one:one:one
OG0003664,1,1,1,one:one:one
OG0003665,1,1,1,one:one:one
OG0003666,1,1,1,one:one:one
OG0003667,1,1,1,one:one:one
OG0003668,1,1,1,one:one:one
OG0003669,1,1,1,one:one:one
OG0003670,1,1,1,one:one:one
OG0003671,1,1,1,one:one:one
OG0003672,1,1,1,one:one:one
OG0003673,1,1,1,one:one:one
OG0003674,1,1,1,one:one:one
OG0003675,1,1,1,one:one:one
OG0003676,1,1,1,one:one:one
OG0003677,1,1,1,one:one:one
OG0003678,1,1,1,one:one:one
OG0003679,1,1,1,one:one:one
OG0003680,1,1,1,one:one:one
OG0003682,1,1,1,one:one:one
OG0003683,1,1,1,one:one:one
OG0003684,1,1,1,one:one:one
OG0003685,1,1,1,one:one:one
OG0003686,1,1,1,one:one:one
OG0003687,1,1,1,one:one:one
OG0003688,1,1,1,one:one:one
OG0003689,1,1,1,one:one:one
OG0003690,1,1,1,one:one:one
OG0003691,1,1,1,one:one:one
OG0003693,1,1,1,one:one:one
OG0003694,1,1,1,one:one:one
OG0003695,1,1,1,one:one:one
OG0003696,1,1,1,one:one:one
OG0003697,1,1,1,one:one:one
OG0003698,1,1,1,one:one:one
OG0003699,1,1,1,one:one:one
OG0003700,1,1,1,one:one:one
OG0003701,1,1,1,one:one:one
OG0003702,1,1,1,one:one:one
OG0003703,1,1,1,one:one:one
OG0003704,1,1,1,one:one:one
OG0003705,1,1,1,one:one:one
OG0003706,1,1,1,one:one:one
OG0003707,1,1,1,one:one:one
OG0003708,1,1,1,one:one:one
OG0003709,1,1,1,one:one:one
OG0003710,1,1,1,one:one:one
OG0003711,1,1,1,one:one:one
OG0003712,1,1,1,one:one:one
OG0003713,1,1,1,one:one:one
OG0003714,1,1,1,one:one:one
OG0003715,1,1,1,one:one:one
OG0003716,1,1,1,one:one:one
OG0003717,1,1,1,one:one:one
OG0003718,1,1,1,one:one:one
OG0003719,1,1,1,one:one:one
OG0003720,1,1,1,one:one:one
OG0003721,1,1,1,one:one:one
OG0003722,1,1,1,one:one:one
OG0003723,1,1,1,one:one:one
OG0003724,1,1,1,one:one:one
OG0003725,1,1,1,one:one:one
OG0003726,1,1,1,one:one:one
OG0003727,1,1,1,one:one:one
OG0003728,1,1,1,one:one:one
OG0003729,1,1,1,one:one:one
OG0003730,1,1,1,one:one:one
OG0003731,1,1,1,one:one:one
OG0003732,1,1,1,one:one:one
OG0003733,1,1,1,one:one:one
OG0003734,1,1,1,one:one:one
OG0003735,1,1,1,one:one:one
OG0003736,1,1,1,one:one:one
OG0003737,1,1,1,one:one:one
OG0003738,1,1,1,one:one:one
OG0003739,1,1,1,one:one:one
OG0003740,1,1,1,one:one:one
OG0003741,1,1,1,one:one:one
OG0003742,1,1,1,one:one:one
OG0003743,1,1,1,one:one:one
OG0003744,1,1,1,one:one:one
OG0003745,1,1,1,one:one:one
OG0003746,1,1,1,one:one:one
OG0003747,1,1,1,one:one:one
OG0003748,1,1,1,one:one:one
OG0003749,1,1,1,one:one:one
OG0003750,1,1,1,one:one:one
OG0003751,1,1,1,one:one:one
OG0003752,1,1,1,one:one:one
OG0003753,1,1,1,one:one:one
OG0003754,1,1,1,one:one:one
OG0003755,1,1,1,one:one:one
OG0003756,1,1,1,one:one:one
OG0003757,1,1,1,one:one:one
OG0003758,1,1,1,one:one:one
OG0003759,1,1,1,one:one:one
OG0003760,1,1,1,one:one:one
OG0003761,1,1,1,one:one:one
OG0003762,1,1,1,one:one:one
OG0003763,1,1,1,one:one:one
OG0003764,1,1,1,one:one:one
OG0003765,1,1,1,one:one:one
OG0003766,1,1,1,one:one:one
OG0003767,1,1,1,one:one:one
OG0003768,1,1,1,one:one:one
OG0003769,1,1,1,one:one:one
OG0003770,1,1,1,one:one:one
OG0003771,1,1,1,one:one:one
OG0003772,1,1,1,one:one:one
OG0003773,1,1,1,one:one:one
OG0003774,1,1,1,one:one:one
OG0003775,1,1,1,one:one:one
OG0003776,1,1,1,one:one:one
OG0003777,1,1,1,one:one:one
OG0003778,1,1,1,one:one:one
OG0003779,1,1,1,one:one:one
OG0003780,1,1,1,one:one:one
OG0003781,1,1,1,one:one:one
OG0003782,1,1,1,one:one:one
OG0003783,1,1,1,one:one:one
OG0003784,1,1,1,one:one:one
OG0003785,1,1,1,one:one:one
OG0003786,1,1,1,one:one:one
OG0003787,1,1,1,one:one:one
OG0003788,1,1,1,one:one:one
OG0003789,1,1,1,one:one:one
OG0003790,1,1,1,one:one:one
OG0003791,1,1,1,one:one:one
OG0003792,1,1,1,one:one:one
OG0003793,1,1,1,one:one:one
OG0003794,1,1,1,one:one:one
OG0003795,1,1,1,one:one:one
OG0003796,1,1,1,one:one:one
OG0003797,1,1,1,one:one:one
OG0003798,1,1,1,one:one:one
OG0003799,1,1,1,one:one:one
OG0003800,1,1,1,one:one:one
OG0003801,1,1,1,one:one:one
OG0003802,1,1,1,one:one:one
OG0003803,1,1,1,one:one:one
OG0003804,1,1,1,one:one:one
OG0003805,1,1,1,one:one:one
OG0003806,1,1,1,one:one:one
OG0003807,1,1,1,one:one:one
OG0003808,1,1,1,one:one:one
OG0003809,1,1,1,one:one:one
OG0003810,1,1,1,one:one:one
OG0003811,1,1,1,one:one:one
OG0003812,1,1,1,one:one:one
OG0003813,1,1,1,one:one:one
OG0003814,1,1,1,one:one:one
OG0003815,1,1,1,one:one:one
OG0003816,1,1,1,one:one:one
OG0003817,1,1,1,one:one:one
OG0003818,1,1,1,one:one:one
OG0003819,1,1,1,one:one:one
OG0003820,1,1,1,one:one:one
OG0003821,1,1,1,one:one:one
OG0003822,1,1,1,one:one:one
OG0003823,1,1,1,one:one:one
OG0003824,1,1,1,one:one:one
OG0003825,1,1,1,one:one:one
OG0003826,1,1,1,one:one:one
OG0003827,1,1,1,one:one:one
OG0003828,1,1,1,one:one:one
OG0003829,1,1,1,one:one:one
OG0003830,1,1,1,one:one:one
OG0003831,1,1,1,one:one:one
OG0003832,1,1,1,one:one:one
OG0003833,1,1,1,one:one:one
OG0003834,1,1,1,one:one:one
OG0003835,1,1,1,one:one:one
OG0003836,1,1,1,one:one:one
OG0003837,1,1,1,one:one:one
OG0003838,1,1,1,one:one:one
OG0003839,1,1,1,one:one:one
OG0003840,1,1,1,one:one:one
OG0003841,1,1,1,one:one:one
OG0003842,1,1,1,one:one:one
OG0003843,1,1,1,one:one:one
OG0003844,1,1,1,one:one:one
OG0003845,1,1,1,one:one:one
OG0003846,1,1,1,one:one:one
OG0003847,1,1,1,one:one:one
OG0003848,1,1,1,one:one:one
OG0003849,1,1,1,one:one:one
OG0003850,1,1,1,one:one:one
OG0003851,1,1,1,one:one:one
OG0003852,1,1,1,one:one:one
OG0003853,1,1,1,one:one:one
OG0003854,1,1,1,one:one:one
OG0003855,1,1,1,one:one:one
OG0003856,1,1,1,one:one:one
OG0003857,1,1,1,one:one:one
OG0003858,1,1,1,one:one:one
OG0003859,1,1,1,one:one:one
OG0003860,1,1,1,one:one:one
OG0003861,1,1,1,one:one:one
OG0003862,1,1,1,one:one:one
OG0003863,1,1,1,one:one:one
OG0003864,1,1,1,one:one:one
OG0003865,1,1,1,one:one:one
OG0003866,1,1,1,one:one:one
OG0003867,1,1,1,one:one:one
OG0003868,1,1,1,one:one:one
OG0003869,1,1,1,one:one:one
OG0003870,1,1,1,one:one:one
OG0003871,1,1,1,one:one:one
OG0003872,1,1,1,one:one:one
OG0003873,1,1,1,one:one:one
OG0003874,1,1,1,one:one:one
OG0003875,1,1,1,one:one:one
OG0003876,1,1,1,one:one:one
OG0003877,1,1,1,one:one:one
OG0003878,1,1,1,one:one:one
OG0003879,1,1,1,one:one:one
OG0003880,1,1,1,one:one:one
OG0003881,1,1,1,one:one:one
OG0003882,1,1,1,one:one:one
OG0003883,1,1,1,one:one:one
OG0003884,1,1,1,one:one:one
OG0003885,1,1,1,one:one:one
OG0003886,1,1,1,one:one:one
OG0003887,1,1,1,one:one:one
OG0003888,1,1,1,one:one:one
OG0003889,1,1,1,one:one:one
OG0003890,1,1,1,one:one:one
OG0003891,1,1,1,one:one:one
OG0003892,1,1,1,one:one:one
OG0003893,1,1,1,one:one:one
OG0003894,1,1,1,one:one:one
OG0003895,1,1,1,one:one:one
OG0003896,1,1,1,one:one:one
OG0003897,1,1,1,one:one:one
OG0003898,1,1,1,one:one:one
OG0003899,1,1,1,one:one:one
OG0003901,1,1,1,one:one:one
OG0003902,1,1,1,one:one:one
OG0003903,1,1,1,one:one:one
OG0003904,1,1,1,one:one:one
OG0003905,1,1,1,one:one:one
OG0003906,1,1,1,one:one:one
OG0003907,1,1,1,one:one:one
OG0003908,1,1,1,one:one:one
OG0003909,1,1,1,one:one:one
OG0003910,1,1,1,one:one:one
